,ChanIndx,CoarseChanNum,DEC,DriftRate,FileID,Freq,FreqEnd,FreqStart,FullNumHitsInRange,Hit_ID,MJD,ON_in_range,RA,RFI_in_range,SNR,Source,TopHitNum,delta_t,filename_fil,obs_run,status
203256,30246.0,87.0,21d06m11.52s,-0.512358,spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.h5,1381.433417,1381.434228,1381.432601,35274.0,HIP39826_764,57456.038599537038,,8h08m12.864s,0.0,34.324295,HIP39826,672.0,666.000000411,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.fil,AGBT16A_999_79,A2_table
203257,30952.0,87.0,21d06m11.52s,-0.512358,spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.h5,1381.435419,1381.43623,1381.434603,35274.0,HIP39826_764,57456.038599537038,,8h08m12.864s,0.0,49.239738,HIP39826,673.0,666.000000411,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.fil,AGBT16A_999_79,A2_table
203258,31657.0,87.0,21d06m11.52s,-0.512358,spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.h5,1381.437418,1381.438229,1381.436602,35274.0,HIP39826_764,57456.038599537038,,8h08m12.864s,0.0,31.141056,HIP39826,674.0,666.000000411,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.fil,AGBT16A_999_79,A2_table
203259,32362.0,87.0,21d06m11.52s,-0.512358,spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.h5,1381.439417,1381.440228,1381.438601,35274.0,HIP39826_764,57456.038599537038,,8h08m12.864s,0.0,28.195255,HIP39826,675.0,666.000000411,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.fil,AGBT16A_999_79,A2_table
203260,33421.0,87.0,21d06m11.52s,-0.532064,spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.h5,1381.44242,1381.443231,1381.441604,35274.0,HIP39826_764,57456.038599537038,,8h08m12.864s,0.0,35.001451,HIP39826,676.0,666.000000411,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.fil,AGBT16A_999_79,A2_table
203261,34127.0,87.0,21d06m11.52s,-0.532064,spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.h5,1381.444422,1381.445233,1381.443605,35274.0,HIP39826_764,57456.038599537038,,8h08m12.864s,0.0,29.65029,HIP39826,677.0,666.000000411,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.fil,AGBT16A_999_79,A2_table
203262,35537.0,87.0,21d06m11.52s,-0.532064,spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.h5,1381.44842,1381.449231,1381.447603,35274.0,HIP39826_764,57456.038599537038,,8h08m12.864s,0.0,31.137769,HIP39826,679.0,666.000000411,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.fil,AGBT16A_999_79,A2_table
203263,36243.0,87.0,21d06m11.52s,-0.532064,spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.h5,1381.450422,1381.451233,1381.449605,35274.0,HIP39826_764,57456.038599537038,,8h08m12.864s,0.0,35.226062,HIP39826,681.0,666.000000411,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.fil,AGBT16A_999_79,A2_table
203264,41179.0,87.0,21d06m11.52s,-0.512358,spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.h5,1381.464418,1381.465229,1381.463601,35274.0,HIP39826_764,57456.038599537038,,8h08m12.864s,0.0,50.701314,HIP39826,683.0,666.000000411,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.fil,AGBT16A_999_79,A2_table
203265,41825.0,87.0,21d06m11.52s,-0.394122,spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.h5,1381.46625,1381.467061,1381.465433,35274.0,HIP39826_764,57456.038599537038,,8h08m12.864s,0.0,27.900444,HIP39826,684.0,666.000000411,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.fil,AGBT16A_999_79,A2_table
203266,44707.0,87.0,21d06m11.52s,-0.532064,spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.h5,1381.474422,1381.475233,1381.473605,35274.0,HIP39826_764,57456.038599537038,,8h08m12.864s,0.0,25.658435,HIP39826,686.0,666.000000411,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.fil,AGBT16A_999_79,A2_table
203267,45412.0,87.0,21d06m11.52s,-0.532064,spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.h5,1381.476421,1381.477232,1381.475604,35274.0,HIP39826_764,57456.038599537038,,8h08m12.864s,0.0,27.871478,HIP39826,687.0,666.000000411,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.fil,AGBT16A_999_79,A2_table
203268,46470.0,87.0,21d06m11.52s,-0.532064,spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.h5,1381.479421,1381.480232,1381.478604,35274.0,HIP39826_764,57456.038599537038,,8h08m12.864s,0.0,35.464641,HIP39826,688.0,666.000000411,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.fil,AGBT16A_999_79,A2_table
203269,47527.0,87.0,21d06m11.52s,-0.512358,spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.h5,1381.482418,1381.483229,1381.481601,35274.0,HIP39826_764,57456.038599537038,,8h08m12.864s,0.0,57.409831,HIP39826,689.0,666.000000411,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.fil,AGBT16A_999_79,A2_table
203270,48232.0,87.0,21d06m11.52s,-0.512358,spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.h5,1381.484417,1381.485228,1381.4836,35274.0,HIP39826_764,57456.038599537038,,8h08m12.864s,0.0,25.96663,HIP39826,690.0,666.000000411,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.fil,AGBT16A_999_79,A2_table
203271,49643.0,87.0,21d06m11.52s,-0.512358,spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.h5,1381.488418,1381.489229,1381.487601,35274.0,HIP39826_764,57456.038599537038,,8h08m12.864s,0.0,31.498015,HIP39826,691.0,666.000000411,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.fil,AGBT16A_999_79,A2_table
203272,53523.0,87.0,21d06m11.52s,-0.512358,spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.h5,1381.499419,1381.50023,1381.498603,35274.0,HIP39826_764,57456.038599537038,,8h08m12.864s,0.0,26.556746,HIP39826,694.0,666.000000411,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.fil,AGBT16A_999_79,A2_table
203273,53876.0,87.0,21d06m11.52s,-0.532064,spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.h5,1381.50042,1381.501231,1381.499604,35274.0,HIP39826_764,57456.038599537038,,8h08m12.864s,0.0,69.741614,HIP39826,695.0,666.000000411,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.fil,AGBT16A_999_79,A2_table
203274,54933.0,87.0,21d06m11.52s,-0.512358,spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.h5,1381.503418,1381.504228,1381.502601,35274.0,HIP39826_764,57456.038599537038,,8h08m12.864s,0.0,65.590835,HIP39826,696.0,666.000000411,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.fil,AGBT16A_999_79,A2_table
203275,56697.0,87.0,21d06m11.52s,-0.512358,spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.h5,1381.508419,1381.50923,1381.507603,35274.0,HIP39826_764,57456.038599537038,,8h08m12.864s,0.0,30.30624,HIP39826,697.0,666.000000411,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.fil,AGBT16A_999_79,A2_table
203276,59519.0,87.0,21d06m11.52s,-0.532064,spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.h5,1381.516421,1381.517232,1381.515605,35274.0,HIP39826_764,57456.038599537038,,8h08m12.864s,0.0,32.621832,HIP39826,698.0,666.000000411,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.fil,AGBT16A_999_79,A2_table
203277,60223.0,87.0,21d06m11.52s,-0.512358,spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.h5,1381.518417,1381.519228,1381.517601,35274.0,HIP39826_764,57456.038599537038,,8h08m12.864s,0.0,36.192194,HIP39826,699.0,666.000000411,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.fil,AGBT16A_999_79,A2_table
203278,63046.0,87.0,21d06m11.52s,-0.532064,spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.h5,1381.526422,1381.527233,1381.525605,35274.0,HIP39826_764,57456.038599537038,,8h08m12.864s,0.0,46.222419,HIP39826,701.0,666.000000411,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.fil,AGBT16A_999_79,A2_table
203279,64455.0,87.0,21d06m11.52s,-0.512358,spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.h5,1381.530417,1381.531228,1381.529601,35274.0,HIP39826_764,57456.038599537038,,8h08m12.864s,0.0,28.841274,HIP39826,702.0,666.000000411,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.fil,AGBT16A_999_79,A2_table
203280,66219.0,87.0,21d06m11.52s,-0.512358,spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.h5,1381.535419,1381.53623,1381.534602,35274.0,HIP39826_764,57456.038599537038,,8h08m12.864s,0.0,43.594921,HIP39826,704.0,666.000000411,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.fil,AGBT16A_999_79,A2_table
203281,66572.0,87.0,21d06m11.52s,-0.532064,spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.h5,1381.53642,1381.537231,1381.535603,35274.0,HIP39826_764,57456.038599537038,,8h08m12.864s,0.0,27.473957,HIP39826,705.0,666.000000411,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.fil,AGBT16A_999_79,A2_table
203282,67629.0,87.0,21d06m11.52s,-0.512358,spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.h5,1381.539417,1381.540228,1381.5386,35274.0,HIP39826_764,57456.038599537038,,8h08m12.864s,0.0,37.372461,HIP39826,707.0,666.000000411,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.fil,AGBT16A_999_79,A2_table
203283,68335.0,87.0,21d06m11.52s,-0.512358,spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.h5,1381.541419,1381.54223,1381.540602,35274.0,HIP39826_764,57456.038599537038,,8h08m12.864s,0.0,26.211725,HIP39826,708.0,666.000000411,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.fil,AGBT16A_999_79,A2_table
203284,68688.0,87.0,21d06m11.52s,-0.532064,spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.h5,1381.54242,1381.543231,1381.541603,35274.0,HIP39826_764,57456.038599537038,,8h08m12.864s,0.0,60.518009,HIP39826,709.0,666.000000411,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.fil,AGBT16A_999_79,A2_table
203285,70099.0,87.0,21d06m11.52s,-0.532064,spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.h5,1381.546421,1381.547232,1381.545604,35274.0,HIP39826_764,57456.038599537038,,8h08m12.864s,0.0,31.114046,HIP39826,710.0,666.000000411,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.fil,AGBT16A_999_79,A2_table
203286,71510.0,87.0,21d06m11.52s,-0.532064,spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.h5,1381.550422,1381.551233,1381.549605,35274.0,HIP39826_764,57456.038599537038,,8h08m12.864s,0.0,41.252761,HIP39826,711.0,666.000000411,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.fil,AGBT16A_999_79,A2_table
203287,72215.0,87.0,21d06m11.52s,-0.532064,spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.h5,1381.552421,1381.553232,1381.551604,35274.0,HIP39826_764,57456.038599537038,,8h08m12.864s,0.0,26.572821,HIP39826,712.0,666.000000411,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.fil,AGBT16A_999_79,A2_table
203288,73273.0,87.0,21d06m11.52s,-0.532064,spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.h5,1381.555421,1381.556232,1381.554604,35274.0,HIP39826_764,57456.038599537038,,8h08m12.864s,0.0,28.826768,HIP39826,713.0,666.000000411,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.fil,AGBT16A_999_79,A2_table
203289,73626.0,87.0,21d06m11.52s,-0.532064,spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.h5,1381.556422,1381.557233,1381.555605,35274.0,HIP39826_764,57456.038599537038,,8h08m12.864s,0.0,63.419726,HIP39826,714.0,666.000000411,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.fil,AGBT16A_999_79,A2_table
203290,74684.0,87.0,21d06m11.52s,-0.532064,spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.h5,1381.559422,1381.560233,1381.558605,35274.0,HIP39826_764,57456.038599537038,,8h08m12.864s,0.0,25.469436,HIP39826,715.0,666.000000411,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.fil,AGBT16A_999_79,A2_table
203291,75036.0,87.0,21d06m11.52s,-0.512358,spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.h5,1381.56042,1381.561231,1381.559603,35274.0,HIP39826_764,57456.038599537038,,8h08m12.864s,0.0,32.490602,HIP39826,716.0,666.000000411,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.fil,AGBT16A_999_79,A2_table
203292,75389.0,87.0,21d06m11.52s,-0.532064,spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.h5,1381.561421,1381.562232,1381.560604,35274.0,HIP39826_764,57456.038599537038,,8h08m12.864s,0.0,34.368601,HIP39826,717.0,666.000000411,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.fil,AGBT16A_999_79,A2_table
203293,75742.0,87.0,21d06m11.52s,-0.532064,spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.h5,1381.562422,1381.563232,1381.561605,35274.0,HIP39826_764,57456.038599537038,,8h08m12.864s,0.0,25.720453,HIP39826,718.0,666.000000411,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.fil,AGBT16A_999_79,A2_table
203294,76799.0,87.0,21d06m11.52s,-0.512358,spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.h5,1381.565419,1381.56623,1381.564602,35274.0,HIP39826_764,57456.038599537038,,8h08m12.864s,0.0,62.876972,HIP39826,719.0,666.000000411,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.fil,AGBT16A_999_79,A2_table
203295,77152.0,87.0,21d06m11.52s,-0.532064,spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.h5,1381.56642,1381.567231,1381.565603,35274.0,HIP39826_764,57456.038599537038,,8h08m12.864s,0.0,26.57515,HIP39826,720.0,666.000000411,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_03335_HIP39826_0011.gpuspec.0000.fil,AGBT16A_999_79,A2_table
203296,812937.0,86.0,21d06m11.88s,-0.670007,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.723053,1380.723864,1380.722236,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,37.013553,HIP39826,143.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203297,813290.0,86.0,21d06m11.88s,-0.581329,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.724054,1380.724865,1380.723237,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,44.367469,HIP39826,144.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203298,813995.0,86.0,21d06m11.88s,-0.610888,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.726053,1380.726864,1380.725236,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,63.231391,HIP39826,145.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203299,814348.0,86.0,21d06m11.88s,-0.55177,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.727054,1380.727865,1380.726237,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,74.419754,HIP39826,146.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203300,815406.0,86.0,21d06m11.88s,-0.601035,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.730054,1380.730865,1380.729237,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,37.72329,HIP39826,148.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203301,817168.0,86.0,21d06m11.88s,-0.433534,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.73505,1380.735861,1380.734233,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,43.936462,HIP39826,150.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203302,817873.0,86.0,21d06m11.88s,-0.295591,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.737049,1380.73786,1380.736232,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,32.590717,HIP39826,151.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203303,818580.0,86.0,21d06m11.88s,-0.581329,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.739054,1380.739865,1380.738237,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,32.794056,HIP39826,152.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203304,818933.0,86.0,21d06m11.88s,-0.640448,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.740055,1380.740866,1380.739238,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,42.67203,HIP39826,153.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203305,820664.0,86.0,21d06m11.88s,-0.67986,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.744963,1380.745774,1380.744146,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,30.078108,HIP39826,154.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203306,822105.0,86.0,21d06m11.88s,-0.275885,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.749049,1380.74986,1380.748232,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,25.07216,HIP39826,155.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203307,822458.0,86.0,21d06m11.88s,-0.472946,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.75005,1380.750861,1380.749233,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,81.507675,HIP39826,156.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203308,822812.0,86.0,21d06m11.88s,-0.581329,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.751054,1380.751865,1380.750237,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,60.655456,HIP39826,157.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203309,824223.0,86.0,21d06m11.88s,-0.650301,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.755054,1380.755865,1380.754238,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,36.447757,HIP39826,159.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203310,825986.0,86.0,21d06m11.88s,-0.581329,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.760053,1380.760864,1380.759237,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,31.158136,HIP39826,160.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203311,829710.0,86.0,21d06m11.88s,-0.857214,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.770613,1380.771424,1380.769796,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,26.281696,HIP39826,165.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203312,832687.0,86.0,21d06m11.88s,-0.650301,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.779054,1380.779865,1380.778238,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,29.911838,HIP39826,167.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203313,833039.0,86.0,21d06m11.88s,-0.443387,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.780052,1380.780863,1380.779236,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,39.044662,HIP39826,168.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203314,833392.0,86.0,21d06m11.88s,-0.670007,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.781053,1380.781864,1380.780237,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,85.904326,HIP39826,169.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
